Module File ID,Module Family ID,Module Family,Module Label,Module Path,HubSpot Module ID,Scope,Block Type,Descriptor,Presentation Mode,HubSpot Folder,Local Source Path,Meta Global,Available For New Content,Content Types,Host Template Types,Field Count,Field Names,Field Types,Field Summary,Required Field Count,Locked Field Count,Default Value Coverage,Module HTML Hash,Fields JSON Hash,Meta JSON Hash,Can Be Used In Emails,Deployment Status,Last Local Sync Date,Last HubSpot Fetch Date,Source Of Truth,Brand Status,Compliance Role,Replacement For Legacy Module,Deprecated/Replaced By,Notes
modfile_email_modules_core_base_type_guidance_module,modfam_core_text_base_type_guidance,CORE - Text - Base type guidance,CORE - Text - Base type guidance - Light,email_modules/core/base_type_guidance.module,211677241162,CORE,Text,Base type guidance,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/base_type_guidance.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,2,context; fallback_cta_url,choice; url,Content Context (choice); Fallback CTA URL (when base preference unknown) (url),0,0,2/2,3a3d645705bf8f613395d8090aed6248cc85629699f19a1810c56da013495949,3abba077a3995e539edac22d72262407301049a73317a41118d6f871f4fdef1f,af86829447a28490236fc686945dea153472ee2e6562b98913de94f2c93e04b3,True,Shipped - HubSpot module_id present,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_base_type_guidance_dark_module,modfam_core_text_base_type_guidance,CORE - Text - Base type guidance,CORE - Text - Base type guidance - Dark,email_modules/core/base_type_guidance_dark.module,,CORE,Text,Base type guidance,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/base_type_guidance_dark.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,2,context; fallback_cta_url,choice; url,Content Context (choice); Fallback CTA URL (when base preference unknown) (url),0,0,2/2,1bea541e2906cb6b792813c0ec73d77d0b0fce72962db6b4e7c46e93524898b0,3abba077a3995e539edac22d72262407301049a73317a41118d6f871f4fdef1f,a9cde95696b965f0bed9e67646596e600bea8ed062df106fffa91673bf7e4183,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_customer_snapshot_module,modfam_core_text_customer_snapshot,CORE - Text - Customer snapshot,CORE - Text - Customer snapshot - Light,email_modules/core/customer_snapshot.module,211677071918,CORE,Text,Customer snapshot,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/customer_snapshot.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,3,context; cta_url; cta_label,choice; text; url,Content Context (choice); CTA URL (url); CTA Label (text),0,0,3/3,0a03e745054b31b8d34d2d8c6277fd69582122e1559d1a8fb2709e82110ac5dd,a4f7c362405e7b6391c7f8a1b312889bbd635ef674b91fc6ba37c6cad876fef0,1e3d83965aff0317f44af11c3daa139debca5a082baac333f6ecd401632dc635,True,Shipped - HubSpot module_id present,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_customer_snapshot_dark_module,modfam_core_text_customer_snapshot,CORE - Text - Customer snapshot,CORE - Text - Customer snapshot - Dark,email_modules/core/customer_snapshot_dark.module,,CORE,Text,Customer snapshot,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/customer_snapshot_dark.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,3,context; cta_url; cta_label,choice; text; url,Content Context (choice); CTA URL (url); CTA Label (text),0,0,3/3,f6e2256f584447375d51e9c4c7f735f21ea2663139c37864dd8c12d7cdc6f7c0,a4f7c362405e7b6391c7f8a1b312889bbd635ef674b91fc6ba37c6cad876fef0,4754578333ae380d492a5504cd91d6b7f1b9f3e9cd7c77fce385b508686a932d,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_email_footer_module,modfam_core_footer_standard,CORE - Footer - Standard,CORE - Footer - Standard - Light,email_modules/core/email_footer.module,211677069610,CORE,Footer,Standard,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/email_footer.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,6,company_name; company_address; instagram_url; facebook_url; youtube_url; privacy_url,text; url,Company name (text); Company address (text); Instagram URL (url); Facebook URL (url); YouTube URL (url); Privacy URL (url),0,0,6/6,eeb00e8dd8694cdd8213b87d13d8e51add24001e1b60fcceac29af634ed7fa5d,fc189f0a973f112c707c3a97d71894c229884aff4da112059d1d3987639eb2ee,0ed415ee766383997bb8fc3b46f33c3bf852df1c708b1a2d4513d52df887c3b2,True,Shipped - HubSpot module_id present,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_email_footer_dark_module,modfam_core_footer_standard,CORE - Footer - Standard,CORE - Footer - Standard - Dark,email_modules/core/email_footer_dark.module,,CORE,Footer,Standard,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/email_footer_dark.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,6,company_name; company_address; instagram_url; facebook_url; youtube_url; privacy_url,text; url,Company name (text); Company address (text); Instagram URL (url); Facebook URL (url); YouTube URL (url); Privacy URL (url),0,0,6/6,06aa052177cee06a239f352222279b203b584f24ffb85a7f440110b22ddf2a23,fc189f0a973f112c707c3a97d71894c229884aff4da112059d1d3987639eb2ee,c541830ae520340a7f9b80e10c683066759ee97bded2e779cc89d32511fe1e2a,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_email_header_module,modfam_core_header_centered_logo,CORE - Header - Centered logo,CORE - Header - Centered logo - Light,email_modules/core/email_header.module,211677070766,CORE,Header,Centered logo,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/email_header.module,False,True,EMAIL,ANY,2,logo_image; logo_url,image; url,Logo Image (image); Logo URL (optional) (url),0,0,2/2,18fc430e70a2240902d000bfdf3ca87a5d7ee474c5049b4d856038a0a701f0c0,9de08eff74ad94013b1a63302e8cc39611a78a3b4a3430778bea82fd7074b83c,2987c1c30c0b693b7ceda50d1a12945c060ee34631eb259036fdf140c3b2fd99,True,Shipped - HubSpot module_id present,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_email_header_dark_module,modfam_core_header_centered_logo,CORE - Header - Centered logo,CORE - Header - Centered logo - Dark,email_modules/core/email_header_dark.module,,CORE,Header,Centered logo,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/email_header_dark.module,False,True,EMAIL,ANY,2,logo_image; logo_url,image; url,Logo Image (image); Logo URL (optional) (url),0,0,2/2,bf56f68695319471b34e610be13c8f3e279eedad9b8e201bd7202a3570a22d0f,4178f880017da3783f55cd54a6b1e86c2ac5ddc0c1fca598372617c5089dfae5,47ba91e7a9e29522856621606442b8392154c6e73b6ab2e48c87e11ffdfc330d,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_faq_block_module,modfam_core_text_faq_block,CORE - Text - FAQ block,CORE - Text - FAQ block - Light,email_modules/core/faq_block.module,,CORE,Text,FAQ block,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/faq_block.module,False,True,EMAIL,ANY,11,eyebrow; heading; intro_text; question_1; answer_1; question_2; answer_2; question_3; answer_3; question_4; answer_4,richtext; text,Eyebrow (text); Heading (text); Intro text (richtext); Question 1 (text); Answer 1 (richtext); Question 2 (text); Answer 2 (richtext); Question 3 (text); Answer 3 (richtext); Question 4 (text); Answer 4 (richtext),0,0,11/11,7dae1519a87dc0ab464df1ba26e1aff9e8cbcba6ea6079bb66351d2490aeb334,755680b88370dc90c9f9334fee641dde03823e4eaa8429d4a58670353ac46fd4,e2cd708142c28a2c97455fb7444c6fae7c12d9cceea7c28cc0b36a139ca20a7a,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_core_faq_block_dark_module,modfam_core_text_faq_block,CORE - Text - FAQ block,CORE - Text - FAQ block - Dark,email_modules/core/faq_block_dark.module,,CORE,Text,FAQ block,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/faq_block_dark.module,False,True,EMAIL,ANY,11,eyebrow; heading; intro_text; question_1; answer_1; question_2; answer_2; question_3; answer_3; question_4; answer_4,richtext; text,Eyebrow (text); Heading (text); Intro text (richtext); Question 1 (text); Answer 1 (richtext); Question 2 (text); Answer 2 (richtext); Question 3 (text); Answer 3 (richtext); Question 4 (text); Answer 4 (richtext),0,0,11/11,bd30dad112dd8adccf6b3979f29fc1183000cd1fa2c2a772f7204c31a279aefa,755680b88370dc90c9f9334fee641dde03823e4eaa8429d4a58670353ac46fd4,9fe8da9e041ce892494e1e2ad76b0ab79b802d89074335dee83e86e367e8f417,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_core_goal_based_recommendation_module,modfam_core_products_goal_based_recommendation,CORE - Products - Goal-based recommendation,CORE - Products - Goal-based recommendation - Light,email_modules/core/goal_based_recommendation.module,211677241166,CORE,Products,Goal-based recommendation,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/goal_based_recommendation.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,2,heading; fallback_body,richtext; text,Section Heading (text); Fallback Body (no goal set) (richtext),0,0,2/2,be8d81998f98faf186633483273345a9459db062e6050ad0876ad9a99a6e51ec,bc1479498cbb63e794f0fe64358b60f190c8db6eefedd81922bd34275f12e838,dc9aae2d23904bd3769509b76e0721b2bc4bf3e40e5d0e2e54488e331ecec7af,True,Shipped - HubSpot module_id present,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_goal_based_recommendation_dark_module,modfam_core_products_goal_based_recommendation,CORE - Products - Goal-based recommendation,CORE - Products - Goal-based recommendation - Dark,email_modules/core/goal_based_recommendation_dark.module,,CORE,Products,Goal-based recommendation,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/goal_based_recommendation_dark.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,2,heading; fallback_body,richtext; text,Section Heading (text); Fallback Body (no goal set) (richtext),0,0,2/2,0533b4aa7e2fb7a0d7c803ada437d7b14996521eb2da669f60776597c7b40184,bc1479498cbb63e794f0fe64358b60f190c8db6eefedd81922bd34275f12e838,ef89ba11bae214e9be89c6f0ceb4bd3fb7bc27b1753f811edd42a9c584b1252e,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_hero_module,modfam_core_text_hero,CORE - Text - Hero,CORE - Text - Hero - Light,email_modules/core/hero.module,,CORE,Text,Hero,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/hero.module,False,True,EMAIL,ANY,6,eyebrow; heading; body_text; primary_cta_label; primary_cta_url; supporting_note,richtext; text; url,Eyebrow (text); Heading (text); Body (richtext); Primary CTA label (text); Primary CTA URL (url); Supporting note (text),0,0,6/6,e5146cea5f597c4c7905d32709cea869cb09e50a6ecb504c6aca61fed5df7e85,4aee9c7f9a0e6a27dac0b1971d2fd8fd9f067ef4f963a1c7f5cfab5a9e3b8826,1b62541e3c4292500660f1e3dc79161fe41ed2859a6f76224d71c023183ebacf,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_core_hero_dark_module,modfam_core_text_hero,CORE - Text - Hero,CORE - Text - Hero - Dark,email_modules/core/hero_dark.module,,CORE,Text,Hero,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/hero_dark.module,False,True,EMAIL,ANY,6,eyebrow; heading; body_text; primary_cta_label; primary_cta_url; supporting_note,richtext; text; url,Eyebrow (text); Heading (text); Body (richtext); Primary CTA label (text); Primary CTA URL (url); Supporting note (text),0,0,6/6,f4b51d79e30cb83160217e6f5fe3a9caabe30abacbe5401ad8f6fe72fe1ec369,4aee9c7f9a0e6a27dac0b1971d2fd8fd9f067ef4f963a1c7f5cfab5a9e3b8826,d68c04d8a01b28d43b65fd5c3d5d03af1410c889dad75ee4585eea7432585b87,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_core_lifespan_next_step_module,modfam_core_text_lifespan_next_step,CORE - Text - Lifespan next step,CORE - Text - Lifespan next step - Light,email_modules/core/lifespan_next_step.module,211677071921,CORE,Text,Lifespan next step,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/lifespan_next_step.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,2,reorder_cta_url; consultation_cta_url,url,Reorder CTA URL (url); Upgrade/Consultation CTA URL (url),0,0,2/2,4fe081c759dafc3367bfc145bcc2808c5b84c0ffb4547a3011b7aa72eeafeed5,143494382beaa1e0722eeca69904ff33102c8176e14b4f15564d71e9ddb2ada8,356c415a26019f87c867026aff55a455eb7b48e3fb6f6a3234b97f9cb790d3e4,True,Shipped - HubSpot module_id present,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_lifespan_next_step_dark_module,modfam_core_text_lifespan_next_step,CORE - Text - Lifespan next step,CORE - Text - Lifespan next step - Dark,email_modules/core/lifespan_next_step_dark.module,,CORE,Text,Lifespan next step,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/lifespan_next_step_dark.module,False,True,MEMBERSHIP; LANDING_PAGE; SITE_PAGE; SUBSCRIPTION; CUSTOMER_PORTAL; EMAIL; WEB_INTERACTIVE,ANY,2,reorder_cta_url; consultation_cta_url,url,Reorder CTA URL (url); Upgrade/Consultation CTA URL (url),0,0,2/2,3b52a2081a4661e0bfa9f017b892dac7256038d0f25d48fd3d7308c74f48c5dc,143494382beaa1e0722eeca69904ff33102c8176e14b4f15564d71e9ddb2ada8,5d6628281fdbe7f3f2d9cd0acd1d0f6317ad1bfc1afb6fd3c36220d9d941fc1b,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,"Active module palette/logos, per module cleanup inventory",,,,
modfile_email_modules_core_proof_module,modfam_core_text_proof,CORE - Text - Proof,CORE - Text - Proof - Light,email_modules/core/proof.module,,CORE,Text,Proof,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/proof.module,False,True,EMAIL,ANY,9,eyebrow; heading; body_text; proof_1_label; proof_1_text; proof_2_label; proof_2_text; proof_3_label; proof_3_text,richtext; text,Eyebrow (text); Heading (text); Body (richtext); Proof 1 label (text); Proof 1 text (text); Proof 2 label (text); Proof 2 text (text); Proof 3 label (text); Proof 3 text (text),0,0,9/9,7e62332440c467691d7f2ab718086f5fb83b640b40574edadc313832c9cf4080,7928ac7d79c2f85f2ff3b6ec56f901b432bafe42a6e33b27f18aaee5151d327c,01ca42bd4f12138d14ec36a33175c4cc4aa28cd31abc1440b47033113dfbec08,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_core_proof_dark_module,modfam_core_text_proof,CORE - Text - Proof,CORE - Text - Proof - Dark,email_modules/core/proof_dark.module,,CORE,Text,Proof,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/proof_dark.module,False,True,EMAIL,ANY,9,eyebrow; heading; body_text; proof_1_label; proof_1_text; proof_2_label; proof_2_text; proof_3_label; proof_3_text,richtext; text,Eyebrow (text); Heading (text); Body (richtext); Proof 1 label (text); Proof 1 text (text); Proof 2 label (text); Proof 2 text (text); Proof 3 label (text); Proof 3 text (text),0,0,9/9,dd188949d8609cdcaef5274a823eba5a5c5a2171efe841c8c43e3b5a58d05d3f,7928ac7d79c2f85f2ff3b6ec56f901b432bafe42a6e33b27f18aaee5151d327c,ee4e4e2c95b29737fcb07ea6db8bf70b285f0ec7c87c8eba50ebf44b70d9a2c4,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_core_reassurance_module,modfam_core_text_reassurance,CORE - Text - Reassurance,CORE - Text - Reassurance - Light,email_modules/core/reassurance.module,,CORE,Text,Reassurance,Light,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/reassurance.module,False,True,EMAIL,ANY,9,eyebrow; heading; body_text; point_1_label; point_1_text; point_2_label; point_2_text; point_3_label; point_3_text,richtext; text,Eyebrow (text); Heading (text); Body (richtext); Point 1 label (text); Point 1 text (text); Point 2 label (text); Point 2 text (text); Point 3 label (text); Point 3 text (text),0,0,9/9,167fe73fad6577ba3103f9be5f4052a06bf069f7ee00e167cefd423eeba513dd,f3e0ba9d6131010ef2d0f7dd042eb0961c837f6b6b3a1e44438fafc898dc71ee,187584b48965ac44c39d6f694af828e3d7c2e3676e9840bd6df9398d16e8dd74,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_core_reassurance_dark_module,modfam_core_text_reassurance,CORE - Text - Reassurance,CORE - Text - Reassurance - Dark,email_modules/core/reassurance_dark.module,,CORE,Text,Reassurance,Dark,core,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/core/reassurance_dark.module,False,True,EMAIL,ANY,9,eyebrow; heading; body_text; point_1_label; point_1_text; point_2_label; point_2_text; point_3_label; point_3_text,richtext; text,Eyebrow (text); Heading (text); Body (richtext); Point 1 label (text); Point 1 text (text); Point 2 label (text); Point 2 text (text); Point 3 label (text); Point 3 text (text),0,0,9/9,5d239a6a92ae5ba0b44616a11a78ba3c6a1d6adbc7ddf8eaf706213d0792f9ed,f3e0ba9d6131010ef2d0f7dd042eb0961c837f6b6b3a1e44438fafc898dc71ee,445286d98713c10337770a6352b314bf4a3ff56f559e759f931dec03b7eaa376,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_launch_launch_01_01_header_module,modfam_launch_01_01_header,launch-01-01-header,launch-01-01-header,email_modules/launch/launch-01-01-header.module,,,,,,launch,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/launch/launch-01-01-header.module,False,True,EMAIL,ANY,2,logo_image; logo_url,image; url,Logo Image (image); Logo URL (optional) (url),0,0,2/2,e12ab33d0cf4f5b8e5ee368cd7c3727d764ae2af6bac8a9eb342c81fecf63b56,4178f880017da3783f55cd54a6b1e86c2ac5ddc0c1fca598372617c5089dfae5,cc8c39c7b1b01be487718edc759e680bc8ed8fc50a1a98ca45eab4c85980fcaf,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_launch_launch_01_02_hero_image_module,modfam_launch_01_02_hero_image,launch-01-02-hero-image,launch-01-02-hero-image,email_modules/launch/launch-01-02-hero-image.module,,,,,,launch,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/launch/launch-01-02-hero-image.module,False,True,EMAIL,ANY,6,image; eyebrow; headline; body_text; button_text; button_url,image; richtext; text; url,Hero Image (image); Eyebrow (text); Headline (text); Body (richtext); Button Text (text); Button URL (url),0,0,6/6,a1c9aec0c06787f15a97a16f33a6f2b504ef7ce7554e6e16531da7898d183d04,57d6840648af0f56efc03632774bb8220675b02d71dc714e320fc938c186d704,6c33b263dd78d26d440786a0d9bb495d200e13b117dc1b9afb5ccfe840ee0f7c,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_launch_launch_01_03_opening_text_module,modfam_launch_01_03_opening_text,launch-01-03-opening-text,launch-01-03-opening-text,email_modules/launch/launch-01-03-opening-text.module,,,,,,launch,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/launch/launch-01-03-opening-text.module,False,True,EMAIL,ANY,10,eyebrow; heading; body_text; question_1; question_2; question_3; question_4; question_5; question_6; closing_text,richtext; text,Eyebrow (text); Heading (text); Body (richtext); Question 1 (text); Question 2 (text); Question 3 (text); Question 4 (text); Question 5 (text); Question 6 (text); Closing text (richtext),0,0,10/10,89e9ed78f0fb864468854c371995fb1a08f2fff0c93679e7a024536eae136341,beb2cd67b08d5e98c4a4cf0b0057fc6d762d55328c31be8e73a2e7e61870aa8d,489c6155efd7a18a702438f2c38fe484eeca96395d6ef62da2809b28ea5ccfa4,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_launch_launch_01_04_logo_pair_module,modfam_launch_01_04_logo_pair,launch-01-04-logo-pair,launch-01-04-logo-pair,email_modules/launch/launch-01-04-logo-pair.module,,,,,,launch,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/launch/launch-01-04-logo-pair.module,False,True,EMAIL,ANY,6,left_label; left_image; left_caption; right_label; right_image; right_caption,image; text,Left label (text); Left logo/image (image); Left caption (text); Right label (text); Right logo/image (image); Right caption (text),0,0,6/6,5adc742d3967becd6b227fa0ee3e8338422a28b7a07ace049020c8cd6118fabf,1b4cbc71598b063d369558ec82574775c9969c90025438a27aa99b2491e07516,0aa353de28a30a0253269a943358fff793bf1079305b4978f3a37cf941781077,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_launch_launch_01_05_five_changes_module,modfam_launch_01_05_five_changes,launch-01-05-five-changes,launch-01-05-five-changes,email_modules/launch/launch-01-05-five-changes.module,,,,,,launch,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/launch/launch-01-05-five-changes.module,False,True,EMAIL,ANY,13,eyebrow; heading; intro; item_1_title; item_1_text; item_2_title; item_2_text; item_3_title; item_3_text; item_4_title; item_4_text; item_5_title; item_5_text,richtext; text,Eyebrow (text); Heading (text); Intro (richtext); Item 1 title (text); Item 1 text (richtext); Item 2 title (text); Item 2 text (richtext); Item 3 title (text); Item 3 text (richtext); Item 4 title (text); Item 4 text (richtext); Item 5 title (text); Item 5 text (richtext),0,0,13/13,483eb7f0742de49d18ac28c09869e001174badb0709c254d7f1577e99798a01b,864be8e70e613021ebe482a98b1739d463e442cc3cd7ea6f139a6e8a2e069604,d3fd6293d9815e1ae5e563000599fe54ac3383b2ffe4bca2f0dd8c1a2a24831e,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_launch_launch_01_06_founder_story_module,modfam_launch_01_06_founder_story,launch-01-06-founder-story,launch-01-06-founder-story,email_modules/launch/launch-01-06-founder-story.module,,,,,,launch,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/launch/launch-01-06-founder-story.module,False,True,EMAIL,ANY,9,eyebrow; heading; body_text; pillar_1; pillar_2; pillar_3; pillar_4; person_name; role,richtext; text,Eyebrow (text); Heading (text); Body (richtext); Pillar 1 (text); Pillar 2 (text); Pillar 3 (text); Pillar 4 (text); Name (text); Role / title (text),0,0,9/9,aa93c9c1d23acb2b29f512f7ae68cefb7fc8054f63ef227e3b0a8300de17d6f7,66fae153a72e1c670149561520c5b723448e6c950af350befb2bf4c198617d41,4641760d9e17d1f8ecad65c6ee30578f8b1f1dd8aba1cbf3f32b053510698d82,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
modfile_email_modules_launch_launch_01_07_products_3_module,modfam_launch_01_07_products_3,launch-01-07-products-3,launch-01-07-products-3,email_modules/launch/launch-01-07-products-3.module,,,,,,launch,/Users/vMac/03_agents/Projects/Email Marketing/Email Marketing Studio/hubspot/design-manager/email_modules/launch/launch-01-07-products-3.module,False,True,EMAIL,ANY,12,eyebrow; heading; body_text; product_1_image; product_1_title; product_1_text; product_2_image; product_2_title; product_2_text; product_3_image; product_3_title; product_3_text,image; richtext; text,Eyebrow (text); Heading (text); Body (richtext); Product 1 image (image); Product 1 title (text); Product 1 text (richtext); Product 2 image (image); Product 2 title (text); Product 2 text (richtext); Product 3 image (image); Product 3 title (text); Product 3 text (richtext),0,0,12/12,39564e553aa1b9351a3bfea598372d46393144d3ab1e5cc40591d9255253f54d,9833c2cc80400312ab699ba2587e056291b492fccd997b77bbbe79f0e9149ca5,e58880f29bcf65869bd36a093383750e98a0651a102f80775a1a80a5fd1f5799,True,Built active - module_id missing from local meta,2026-07-03,2026-07-03,Email Marketing Studio/hubspot/design-manager/email_modules,,,,,
